,User,Partition,Type
275,senjohnmccain,0,p
276,weatherchannel,0,m
277,stevemartintogo,0,c
278,ericgarcetti,1,p
279,barackobama,0,p
280,davidaxelrod,1,p
281,condoleezzarice,0,p
282,ericcantor,1,p
283,wendydavis,1,p
284,nflnetwork,0,m
285,nickjonas,2,c
286,life,1,m
287,jimmyfallon,1,c
288,jeffarazzi,0,p
289,chrischristie,1,p
290,justinbieber,2,c
291,natgeotravel,0,m
292,preetbharara,0,p
293,berniesanders,1,p
294,pitbull,1,c
295,tppatriots,1,p
296,marketwatch,0,m
297,marvel,0,m
