,User,Partition,Type
267,kingjames,3,c
268,espndeportes,2,m
269,madam_president,3,p
270,ladygaga,0,c
271,parenting,3,m
272,nytimesworld,0,m
273,shaq,0,c
274,wired,3,m
275,newyorker,0,m
276,wizkhalifa,0,c
277,senjohnmccain,2,p
278,weatherchannel,0,m
279,tppatriots,0,p
280,ericgarcetti,3,p
281,barackobama,0,p
282,davidaxelrod,0,p
283,robertdowneyjr,3,c
284,ericcantor,0,p
285,wendydavis,2,p
286,nflnetwork,3,m
287,nickjonas,2,c
288,life,0,m
289,jimmyfallon,3,c
290,jeffarazzi,0,p
291,justinbieber,0,c
292,natgeotravel,0,m
293,preetbharara,3,p
294,berniesanders,2,p
295,pitbull,3,c
296,stevemartintogo,2,c
297,chrischristie,2,p
298,marvel,2,m
