algore,0.465215215
ludacris,0.41044323
chrisbrown,0.437849614
channingtatum,0.446365328
thehill,0
mashable,0.340009145
leodicaprio,0.444923114
borisjohnson,0.304991592
ciara,0.450748621
alfranken,0.450012104
thereval,0.444205496
newsweek,0.391203704
marcorubio,0.472396925
johnkasich,0.452228912
tgowdysc,0.41044323
johnemichel,0.425363037
sengillibrand,0.469177866
jessicasimpson,0.421112244
kyliejenner,0.395700298
beyonce,0
kendricklamar,0.409223488
austinmahone,0.370171247
bobbyjindal,0.464430704
nickiminaj,0.368684615
nytimesworld,0.331018519
billclinton,0.449277989
techcrunch,0.283049751
foxsports,0.405010893
travelleisure,0.377787939
corybooker,0.442066465
kobebryant,0.408010974
nasahqphoto,0.37427355
arianagrande,0.432350718
theatlantic,0.386265649
sensanders,0.431673052
lukebryanonline,0.422403999
lindasuhler,0.455218855
carlyfiorina,0.465215215
rollingstone,0.286584191
jcolenc,0.388993513
fastcompany,0.409223488
johncena,0.468379945
thehermancain,0.358137071
kendalljenner,0.431673052
katyperry,0.465215215
kdtrey5,0.411670265
pbs,0.462092965
marketwatch,0.327087182
reince,0.446365328
vanityfair,0.444205496
aplusk,0.46131894
wsj,0.327087182
joebiden,0.408616331
lagarde,0.341273119
mcfaul,0.416023274
nickelodeontv,0.420469324
senatorreid,0.439947935
kevinhart4real,0.448546266
victoriajustice,0.418552291
allenwest,0.337509078
ryanseacrest,0.518658018
speakerryan,0.41044323
charliesheen,0.446365328
parentsmagazine,0.446365328
natgeophotos,0.309794609
jimmykimmel,0.564359441
georgehwbush,0.388993513
people,0.439246264
mariahcarey,0.444205496
ellemagazine,0.368191721
foxnews,0.47813786
kimkardashian,0.433712453
astro_jose,0.395132579
wwd,0.498926463
usher,0.474023076
thenextweb,0.278752437
liltunechi,0.33709597
billboard,0.444205496
gavinnewsom,0.534771665
jlo,0.466002381
iamdiddy,0.445643054
cnni,0.397413286
govmikehuckabee,0.437849614
nancypelosi,0.48572735
espnstatsinfo,0.322869176
newyorker,0.378827245
cbsnews,0.399720475
oprah,0.460547504
scottwalker,0.459778643
harvardbiz,0.300663109
