algore,0.0013603848190494813
ludacris,0.0018488009686549796
chrisbrown,0.003898107140118924
channingtatum,0.0013890683865346175
thehill,0.002382381392377935
mashable,0.0021288328689547044
leodicaprio,0.0026508911559858825
borisjohnson,0.0006869779859140724
ciara,0.0013177872218338514
alfranken,0.000984244810010405
thereval,0.0009603528321019004
newsweek,0.0011898051363519464
marcorubio,0.0028815471943671443
johnkasich,0.001415656342743673
tgowdysc,0.0014004981045185627
johnemichel,0.0005316220095993073
sengillibrand,0.0036920727337067614
jessicasimpson,0.0006091639704302987
kyliejenner,0.006438497545735887
beyonce,0.005466890004187268
kendricklamar,0.004823051271461041
austinmahone,0.0008382715304429221
bobbyjindal,0.0008768130711093047
nickiminaj,0.0073774070335075785
nytimesworld,0.014949928276272695
billclinton,0.009930980641304493
techcrunch,0.001120665725997304
foxsports,0.000636675378382792
travelleisure,0.0010271276834394477
corybooker,0.0043550593095707186
kobebryant,0.00720908547876921
nasahqphoto,0.0005316220095993073
arianagrande,0.007113026149429439
theatlantic,0.003112777732151606
sensanders,0.001867716288481413
lukebryanonline,0.0012138137216674725
lindasuhler,0.0006748109952660924
carlyfiorina,0.0013156876760302334
rollingstone,0.003960508568557355
jcolenc,0.002797472200308378
fastcompany,0.0017332511898494553
johncena,0.0011054477460838267
thehermancain,0.0007537344074777716
jimcarrey,0.0006227690821445792
katyperry,0.0032166138646488813
kdtrey5,0.004823383715761878
pbs,0.0028504835515290464
reince,0.0034803330891950025
vanityfair,0.0021370447604374425
aplusk,0.0014975430090173793
wsj,0.005670567257270986
joebiden,0.0054779375296341425
lagarde,0.0006542113319069902
mcfaul,0.0009229648872593772
nickelodeontv,0.0015010286312738606
senatorreid,0.00253201039281645
kevinhart4real,0.010935025664954995
victoriajustice,0.0006629128940250381
allenwest,0.000734212333472132
ryanseacrest,0.0052981724158008255
speakerryan,0.0036055915405997655
charliesheen,0.0008895627358774503
parentsmagazine,0.0008403918509040282
natgeophotos,0.001865134720669278
jimmykimmel,0.004411737007131234
georgehwbush,0.0013790994251964826
people,0.004412120672637477
mariahcarey,0.003963046872009458
ellemagazine,0.0015189612020694004
foxnews,0.020009978926102352
kimkardashian,0.007539523169280624
astro_jose,0.000544455590714548
wwd,0.001005008858156275
usher,0.0032057129130556726
thenextweb,0.0005596016717425536
liltunechi,0.0030316602122345848
billboard,0.012875806765937926
gavinnewsom,0.0008875675970867275
jlo,0.005017516875607141
iamdiddy,0.0033354218253915865
cnni,0.0007625100331503513
